,review,sentiment
631,gently amusing comingofage comedy comes later mature period neil simons writing although plenty wisecracks go around one neil simon pieces every character spouts oneliner jokes hours like guest stars bob hope special also dramatic elements work overkill lend weight storythe performances good across board especially blythe danner mother although judith ivey oddly waspish choices play jewish women never fan jonathan silverman say hits right notes obnoxious gawky totally hornedup teenage narratorprotagonist storythe movie similar tone woody allens radio days latter far imaginative funny one,1
632,´ joking potentially worst film ever misfortune sit anybody ´ could raised laugh innane rubbish beyond comprehension jest,0
633,annmargret best job ever done history film making felt mrs frey might one two films annmargrets seen since film debut pocket full miracles betty davis feel totally underrated industry though nominated emmy award role love children overlooked like nominated academy award roles carnal knowledge tommy snubbed think everyone superb acting job including children love children yes sad movie true stories well worth time thank,1
634,footlight parade among best s musical comedy extravaganzas snappy script allstar cast including jimmy cagney lovely joan blondell dick powell ruby keeler make film cut rest directed choreographed creative genius busby berkeley film grinning eartoear start finishbusby course undisputed master hollywood musical gold diggers nd street credit dance director footlight parade graced hundreds scantilyclad chorus girls berkeley trademark elaborate dance numbers shot one camera busby first director film closeups dancers obsession shapely legs rearview shots amply demonstrated overall effect highly erotic mesmerizingour boy jimmy cagney plays chester kent producer prologues short musical stage productions performed movie theaters entertain audience talkies shown surrounded crooked partners corporate spy golddigging girlfriend although cagney solid background vaudeville first film showed dancing talents joan blondell memorable cagneys wisecracking lovestruck secretary ruby keeler adorable alwaysthe film climaxes three outstanding production numbers honeymoon hotel waterfall shanghai lil one masterpiece likely duplicated todays hollywood socalled special effects replaced creative cinematographyclaudias bottom line clever erotic best musical production numbers ever put celluloid thoroughly enjoyable depression era romp,1
635,people think expressionist cinema look bw german films silent early sound erasfilms emphasized canted angles extreme contrasts light dark exaggerated performance occasional uses surrealism create dreamlike atmosphere order diverge traditional naturalistic modes cinematic representation willing accept germans filmmakers create expressionist cinema abovementioned characteristics prerequisites expressionist film would argue dodeskaden dkd prime example type film like dreams dkd little unhinged kurosawa film dabbling unreal however dkd also unlike dreams great film probably favorite kurosawa picture mostly think colors believe kurosawas first color film man saturates movie vibrant primary colors creating completely unreal contemporary japan used neon lights gleaming tokyo skyscrapers used city appears colored crayons dkd said peculiar film inasmuch many characters live junkyard appearing live alternate universe think pointthese tokyo outsiders people left behind great move forward following world war ii film also represents one kurosawas heartfelt movies genuine sentiment genuine pathos boys father describes dream home amazingly moving film man better known stunning john fordlike vistas samurais everyone known kurosawa movie touching thought provoking ikiru foreshadows emotional resonance film many ways also argue last kurosawas greatest achievement samurai films though capable pictures pale comparison works kobayashi harakiri greatest intelligent samurai film committed celluloid rashomon hidden fortress seven samurai yojimbo sanjuro kagemusha ran fine films merely good frankly think word generous hidden fortress kagemusha dkd great movie ikiru crown jewels show akira onetrick samurai pony reveal artistry mastery cinema,1
636,although girl thankfully sense humor realize really funny anime watching give overwhelming feeling definitely guy show take away fact hilarious,1
637,great acting great movie thinking building see movie first dollar amounts may changed everything else humor true life emotions anyone built felt,1
638,like mel brooks comedies men tights hilarious seeing outrageous comedy think many fail realize reason movie funny characters acted well elwes wellspoken former british noble lewis eternally annoyed king hope worth nooooooiiiise deluise fantastic godfather roger rees worried cynical sheriff actors actresses loyal parts jokes flow forth ease yes seen kind comedy comedy achieve better character development opinion big lebowski funny,1
639,movie true reflection australian resourcefulness required make country last years pompous like british gungho like americans either countries attempted crew would failed dismally either due ignorance british part much faith superior firepower american side true australians ie nonimports ones excel modern military conflicts improvise adult lives look examples like gallipoli paschendale tobruk new guinea vietnam,1
640,really sure even begin describe bad movie like bad films often entertaining love bad special effects bad acting bad music inept direction exception music better expected movie qualities special effects amazingly bad worst seen since nintendo scenes watch include thunderchild woman crushed mechanical foot big ben scene train wreck wow many bad effects plus side though scenes alien walkers well donethe acting bad could possibly based directly hg wells book good source material almost though actors trying overthetop make funny mustache single distracting piece facial hair seen long time course half movie contains acting rest characters walking around aimlessly poorly rendered effects shotsto say timothy hines inept director would injustice inept directors use different colored filters shots particular reason use poorly rendered backgrounds even inside scenes bad green screening amazing man ever got approval direct movie would imagine would possible turn brilliant book bad movie bravo mr hines bravo advice anyone plans see movie friends enjoy bad movies drink play poker watching keep drinking maybe make way make excellent bad movie fun laugh silly disaster,0
641,got around seeing monster man yesterday long wait lots anticipation build glad say came met expectations every level true really cannot expect much hearing plot rundown reading reviews ecstatic mean trash fan would want see gore flick deranged inbred hick mowing people makeshift monster truck went expecting cross road trip hills eyes got much horror comedy actually worked film makers got right came making squirm making howl laughter time kudos michael davis going gore pushing envelope sickass humor let list reasons love movie much first story done death many flicks college guy gets wind childhood crush getting married year old virgin hops vista cruiser decides take road trip confess love hoping fall head hills good jive hidden backseat station wagon good buddy harley harley loudmouth former friend laughs talks like jack black high fidelity cannot help like guy friend real life would keep whiffle ball bat handylaugh want ever hit one keep check little obnoxious side say least tell loyal friend deep downanyway road stop bar aggravate locals stalked leatherface clone monster truck yeah along way pick gorgeous hitchhiker lazy hungover go right watch damn moviesecond thing love humor one sickest laughs movie since cabin fever messed well even go whole cat scene corpse burrito thing leave virgin eyes well bar full amputees somewhat disturbing guy looked like john turturro bothered harley although totally obnoxious fratboy type really sling one liners love clogs way need new pairthe gore one pours heavy first hour plays demented road comedy last third blood guts movie kept light tone throughout would little disturbing seeing played laughs way possible bothered still seat time comes probably see humor seriously buckets buckets red stuff big plot turn see coming credits rolled completely satisfied gotten exactly came really glad bought much like cabin fever going get lot replaythe look movie outstanding deliberately cheap look made whole thing scream late s loved exaggerated colors obvious monster man done relatively low budget much like cabin fever sorry keep comparing two actually works movies favor cabin fever ode s greats s answer take worth cgi needed exactly sure get theatrical release everything jeepers creepers thank god lions gate,1
642,movie surprised things clicheish technological elements reminded movie enemy state starring smith part entertaining good mix jamie foxx comedian mike epps wannabe thugs julio ramundo providing comic relief movie watch againsay wednesday night nothing else gave entertainment value,1
643,always enjoy seeing movies make think dripfeed answers audience revolver one films although many reviewers stated difficult follow bit concentration open mind got first time true compare mindmucks like usual suspects memento right intelligent thoughtprovoking film another thing really liked film damn beautiful every scene every camera angle seems thought ages see know meanso conclude watch open mind may enjoy well noone ever said revolver everyone cents,1
644,wish s show would come back television greatest show ever make episodes episodes course would confusing wish would come back make episodes please come back show absolutely hilarious could laugh without seeing episode really funny part every episode plus show much better hyde jackie going best episodes s show best always best show ever really sad show ended make new episodes,1
645,best emma existence opinion seen version also good read book think safely say confidence true interpretation faithful jane austens masterpiece movie g paltrow good almost like different story altogether light fluffy see darker edges characters want pleasant movie one would fine intricacies plot points churchillfairfax entanglement much glossed virtually nonexistent want characters fleshed bit real multidimensional tv version superior emma remarkable person flawed kate beckinsale masterful showing little quirks character see look casually disgusted simple conversation harriet smith yet shows remorse ruined harriets proposal action effect ruining marital happiness ending see narcissism mirrors frank churchills would harm others achieve aims emma playing matchmaker new friend away time suffered loss governess marriage frank churchill securing promise woman loves treating others abominably keep secret book realizes crushing awakening blunders made kate beckinsale gyneth paltrow convincing remorse paltrows childlike stagnant beckinsales awakening rather real serious see transition childlike selfish behavior kind thoughtful adult versions good prefer one,1
646,incarcerated train robber near yuma breaks free chaingang heads retired sheriff responsible killing wife well hidden stash gold remains hidden thanks screenwriter attempt bring western genre uptodate sstyle violence brutality even league newfangled westerns came lates impossibly simple square female characters merely around punchingbags possible rape victims former sheriff back command charlton heston gives one laziest leastinspired performances ever one good moment attempting read letter fumbling glasses james coburn halfmad halfbreed pretty much autopilot well coburn way turning even hoariest dialogue situations something prickly unnerving show way,0
647,able tell within first seconds film whether want finish watching film opens images planes landing airport one plane another diving miragefilled runway able accurately guess movie story first viewing even easy think opening images repetitive shots plane initial drama acuteness perception built willingness experience film simply series images opening want see movie bored may even mesmerized movie may emotional experience may intellectual experience may judging dvd commentary essential primarily emotional experience herzog one point talks explicitly film collaboration filmmaker viewer plenty room viewer make film exactly wants make take gamble,1
648,worst movie seen year watch lot cable plot ridiculous scenes thrown action start ending scene random idiots makeup scream plane special effects spielberg would laugh ass horrible yellow eye contact lenses cute though admin could bear watch end scene great scientist bennett holding dear life engine body much sorry bad english romania first post sign make comment movie cannot believe movie released,0
649,terrible film sucked terrible know say film dinocrap stole reviewer nail ass ahahahahahhahahahahahahahahahhahahahahahahah sigh roger corman hate godawful movie well really expect movie homoeric computer graphics another thing cgi sucked loud hate movie dreadfully without doubt worst roger corman bmovie probably gayest bmovie isit dinocrap sorry must offended nerds moments awful movie,0
650,okay grew loved doctor since tom baker christopher eccleston made love furious forever leaving writing grand acting superb directing dreadful old days fantastic skeptical programme watched merely forced huge fan love ringtone dalek screaming exterminate things love new programme people actually notice rose billie piper disappears planet old shows assistant would drop come home like nothing happened one noticed chris ecclestons doc loves rose romantic debated doubt loves cares companion would destroy world save old show lacking often doctor would care never saw assistants talk think like real people rose shown something outlandish new aliens acts like real person would gobsmacked never liked assistant old show never saw anything alien would fit right adapt instantly want see surprise roses face sees plastic dummy come life gives things like series nearly everything happens earth london cardiff sort hoping offworld sort show eccleston left quickly really made show brilliant let things go far enjoy series ever expected mind stuff set earth take show seriously fun smart entertaining superserious heavy duty show pure fun pure british cannot get enough watch open mind put brain neutral enjoyps watch series later series brilliant first episodes series good watch gets love monsters utter rubbish completely destroys show,1
651,enjoyed every moment beautiful film intrigued female painter never heard set exploring life work afterwards could expected found film exactly historically accurate little astounded however negative comments film inaccuracy come guys film biography novel historical film distorts reality work art right film director fully entitled use elements reality history create world artemisia wonderful film think brought many people including give negative comments explore life work fascinating artist,1
652,plenty comments already posted saying exactly felt film ill keep shortthe grinch thought marvellous jim carrey truly talented physical comedian well versatile clever actor opinion mike myers hand gets laughs annoying used like much waynes world married axe murderer days never fond austin powers cat hat finished film horrible gags horrible inappropriate children adult content fact dated amused anyone years plot messy messy messy shame really children likeable mom probably could picked better villain alec baldwin could pulled myers ugly revolting overacted portrayal cati mean myers even glance script one written actors seemed one cat seemed winging iton hand would like mention sets props marvellous unfortunately cannot save filmpoor dr seuss man genius ruin reputation adapting work lazy messy way,0
653,johny makes one best style exercises making strong film good yakuzas story election new yakuzas boss beginning war inside organizationin opinion violence wise used context making strong gangs film specially love way tells history moving around roles inside yakuzas family making see violence like way solve problemstalking technical aspects film good example paused rythmic planified way shooting film one hong kong films year like infernal affairs without easy actionviolence scenes confused storyline strongly recommended asian films loverssorry english better spanish lol,1
654,really understand movie aimed absurdity mention ridiculously bad acting cheesy dialogue fact villain child would assume meant childrens movie think may swear words pulp fiction mention constant references drugs general mayhem killingso demographic trying please movie schizophrenic like trying combine country music heavy metal end one going like bloody paradox would recommend movie funny bad way except actors patently unbearable would want suggest otherwisei completely serious say could watch minutes terrrrrrrrrrrrrrrriiiiiiiiiiiible,0
655,going put play within prison walls go top playwright william shakespeare going choose cast whole lot criminals serving long sentences heinous crimes sure plenty time rehearsals kentucky correctional prison courageous project undertaken amazing results film shows done casting rehearsals set costumes final presentation shakespeares play tempest occurred analogy setting play correctional prison play shipwrecked characters confined island contact outside world prison life much like thatwith simple painted back drop surrounding seascape characters pleasing assortment costumes bellow lines approving audience may quite shakespeare intended good heart true sincerity suremore interesting play little cameos man behind character one inmate saw play lesson forgiveness another redemption sins quite moving see men wipe away tear spoke murder shooting strangulation one feeling would like wind back clock reconsider brutal actions however someone said past past present beginning new future least play gave temporary relief depressing thoughts past eventsthe prison authorities applauded allowing play take place event would put kentucky map hopefully prisons might follow good example seems everyone stands benefit kentucky prison prisoners need find new confidence self esteem prepared day go parole,1
656,two reasons watching swashbuckler aired danish television yesterday first wanted see gina lollobrigida disappointed looked gorgeous second reading film gotten impression featured absurd humor unlike found philippe de brocas films account however sadly disappointed found jokes predictable apart witty remarks topic war characters completely onedimensional also action scenes done strangely mechanical uninspired fashion sense drama kept watching end got bored quickly sat waiting scenes lollobrigida,0
657,spent hours drenched film nothing ever seen comes close delicious funk film left never mind females advanced aging dilemmas human fear vaults screen viewing personally engaging ninth degree film invests one undeniable shared feeling lives enjoyed dalliance raw wounded gall deep within empowers mutually shared vestment history human encounters reaching far deeper pain isolation skewed views self others result forgives tepid forming bridge away muddy sludge dead must encounter birth finding real people happy pursuit effort realism intersects dark ground bankrupt culture,1
658,would like known often rate movies originally excited see movie numerous trailer bumps tv several months made reaally want see movie night saw available fearnet demand got popcorn sat watch filmthe storyline seemed intriguing enough dude butchering unsuspecting people subway photographer obsessed missing people going happening one day photographer sees connection photos taken becomes obsessed butcher following around yada yada film way sucking even though plot highly predictable oh dark look behind say quite bored cheap thrillsthe plot even though predictable intriguingthat end good end got silly says jackskellingtonfreke message boards fully agree come spoilerssee hoping mad killer psychotic person obsessed cannibalism secret society keeping creatures alive centuries woo original unrealistic dull come lionsgate amazing films one sunk,0
659,hearing rumors upcoming leonard nimoy demonstrates bluray disc advances past years ranging steadycam cgi interesting see franchise reinvigorated hope helps remove bad taste left mouth whole magnavision demonstration fiascoand yes leonard nimoy demonstrates betamax vcr brilliant milestone entertainment history tentative leonard nimoy demonstrates compact cassette downright tacky leonard nimoy demonstrates track tape would expected glorious piece cinema weeping right thinking,0
660,dean koontzs book watchers one finest books read sadly movie sad caricature book disillusioned middleaged hero lonely spinster finds meaning life converted movie couple silly teenagers stoic security agent conscientious sheriff combined farcical villain get picture moviemakers taken moving tale love horror adventure converted zgrade horror flick aimed poorly teen marketbuy book enjoy many hours reading far far rewarding watching movie,0
661,right hospital scene holly shannon done brilliantly starts piper gurney looking badly injured docs race resuscitation room move gurney onto bed prue holds hand point obvious piper lot trouble breathing lungs failing turns beg prue leave side gaps go love pulse drops goes cardiac arrest monitor shows clear flat line nurses go full trauma mode bring defibrillator prue steps back bed horror doctors desperately try shock dying sisters heart response tragically pronounced dead well great scene well done girls,1
662,shame movie good cinematography one plot supported work sarah cawley cinematography adam lichtenstein film editing sense goes mexico city movie tries realistic depiction life city unable shame lot film wasted american woman tries find brother kidnaped first account story powerful interesting realistic seems effort come better narrative ordeal especially comes issue attitudes us embassy personnel mexico city dealing issue like one compare example frantic deals similar issue something similar said role local authorities compare example todo el poder movie worth watching want get sense looks city paying little attention rather weak plot many twists require rather extensive suspension disbelief going believe mexican patrol mexico city going go way catch main characters mexicous border policeman going able use radio border mexico city producers movie worth mentioning unlike frida movies mexico least one mexicans talk spanish,0
663,voting option compelled use next available figureit sad day bollywood type movies starcast actors nothing bunch juvenile acting awful scriptthis movie nowhere near called clone hitch salman khan usual takeoffyoushirt theme govinda inhumorous laughs somebody told decades ago would writing comment salman success maine pyar kiya would written himher,0
664,born s grew watching tv movies week early s loved creepy movies routinely shown including crowhaven farm bad ronald satans school girls kolchak night stalker etc one plain dumbthis obviously writers trying capitalize horrific manson murders years earlier movie stars dennis weaver mccloud duel fame father takes family camping beach family encounters hippies reason decide terrorize family reason never explained weavers pacifistic stance hard swallow gods sake call police beat hell something sit whine acting pretty lame story unbelievable etc susan dey looks cute bikini ignore ever airs tv,0
665,watched movie got say great premise great talent turkey lays friend lent movie watched open mind mainly high praise story well movie started kevin costner fighter pilot retiring make fighter pilot supposedly going hired anthony quinns character new pilot well never see costner go near plane rest movie costner runs texan james gammon selling horse big mexican businessman costner tags along ride without knowing happened gammon beat near death costner drives meeting happens associate quinn nothing comes nada zilcho gammons character horse sale quinn associate nothing come also leave costner dead make madeline stowes character become whore attacks one quinns men paying turn stabs knife next thing moved convent explanation moved donetoo much talent wasted weak script poor editing watched friend owned let watch going throw hours wasted life watching blasted thing,0
666,getting lost space frozen years unlikely falling star improbable falling day goes supernova explodes ludicrous getting rescued ship pricelessno zaphod beeblebroxs heart gold rescue also parent year awardees sentencing daughter two years solitary confinement abandoned spaceship mother encourages get drunk wander alone strange man picked foreshadows prowess hand hand combat makes films action combat highlights include example psycho talking close face face one woman blindly pointing gun behind six inches away obligingly simpers line firein end family three abandons metropolissized ship planning use observe supernova last instant slow escape blast wave instead using psychos fighter ship refueled one minute pounds gas propellant kiloton missile love hard scifi statistics long hollywood treats writing irrelevant frill continue making movies fit run sci fi channel,0
667,columbo episode one better perhaps one personal favorites cast includes rosemarys baby john cassavetes maestro wife played blythe danner gwyneth paltrows mom motherinlaw played myrna loy one americas greatest leading actresses film time anyway disagree anybody criticizes film episode one favorites excellent cast superb job performing love watching columbo beloved dog never names series time episode focuses classical music hollywood bowl one las attractions course columbo becomes interested classical music anything else involving crime,1
668,written brilliant monkees tv writers gerald gardner dee carusowhich way front last jerry lewis movies hardly working almost decade later jerrys comedy evidently acquired taste admittedly occasionally worst enemy helms producerdirectorbut even dreariest films always moments brilliancewhich way manages amusingentertaining yesquite funny somewhat unlike typical lewis filmsthe pace upbeat ther lots excellent supporting playersa kind jerry hogans heroesthe whole thing looks kind like unsold tv pilot either love hate itbut hopefully vill laugh,1
669,saw picture would like secure dvd film greatest adventure time andlike epicsis still entertainment marvel bw allyou get sense real bonded friendship chemistry actors performances sam jaffe eduardo cianelli outstanding could done today particularly liked ending colonel recites end kiplings poem body gunga din tells untouchable better man gunga dinthey make movies character todaythe cast member still alive today joan fontaine,1
670,started watching fay grim idea sequel henry fool latter movie envisioned sequel one arrived quite good assume seen original explain one starts fay parker posey living son deadbeat henry thomas jay ryan simon james urbaniak still jail one day son gets expelled bringing pornographic toy school ordinary toy holds secret explains much happened first movie secret delves deeper geopolitics syrianai must say quite impressed hal hartley accomplished maybe one quite reach originals quality certainly takes good look going world end leaves open possibility another sequelalso starring jeff goldblum,1
671,film mildly entertaining one neglects acknowledge numerous incongruities plot sheer lack believability bruce willis jackal never seems live reputation cunning mastermind underworld instead bumbles broad daylight parading mishmash shoddy disguises man never captured even identified beyond audience impressed cleverness daring considering price demands services exorbitant million methods decidedly lowbudget stupidas pursuit least ridiculous behavior show sense expertise instead relying halfbaked conjecture sends traversing across country whim incredibly farfetched guesses maybe bought boat maybe chicago etc etc invariably lead straight jackal yet escapes clumsy grasprichard gere whose irish accent fades like distant radio station plays inexplicable role imprisoned convict released jail work alongside fbi actually makes compatible partner means amateurish inept professional pals one point actually confronts infamous jackal unfortunately fbi although trust enough leave sight fail equip weapon means communication kind operation running herethe film also appears overly reliant gruesome violence entirely superfluous provides suspense whatsoever supposedly stealthy jackal acts like demented senseless serial killer eliminating people sport writing victims cheek bloodthe films action scenes predictable unrealistic many moments ruined melodrama movie poorly executed many levels one bright spot ever consistent sidney poitier avoid movie mood think watch,0
672,well take oj simpson american soldier turned american bus driver decides rescue passengers incase one else going arte johnson absolutely straight role tour guide know want admit trouble combine lorenzo lamas one three baby faced bad boys intend kidnap heiress leave busload people die dessert got action plot twists lot drama everyone good seeing lamas baddest bad boys really blew mind much believable overbearing bad guy wanted kidnap heiress rape women humiliate guy tried stop evidently long cultivated good guy image believe year old lorenzo tight jeans really want miss,1
673,full length feature film world bridge found first minutes bit slow movie absolutely perfect describing professional bridge players go earning living scenes funny think nonbridge player would get charm movie dresses really beautiful pity movie black white imagine would look like colour way media portrayed absolutely hilarious way earth bridge ever like watch soon tell friends,1
674,really really love show always liked s shows space ghost show hilarious cannot believe cartoon networks adult swim would take funny show like air hope put show dvd something show brak space ghost cartoons sgcc cartoon planet lives every day life mom dad best friend likes drop lot zorak favorite episodes one zorak gets really good singing voice voice give money zorak made singing another episode like one brak zorak finish homework go back sunday friday goof go back day homework invented go back present homework exist another episode like one braks dad next door neighbor thundercleese robot keep getting agrument get eaten giant worm another episode liked one zorak makes bully stand new guy took stand also like lot episodes one thing never fails make laugh zorak getting beaten blasted zapped,1
675,another good stooge shortchristine mcintyre lovely evil time oneshe great actressthe stooges good especially shemp larrythis good one watch around autumn time,1
676,robot jox great little film ok sets bad acting great special effects good film size age remember film years old made cheaply st place cannot moan much bad parts sit back watch cool film great big robots,1
677,ladies gentlemen show begins documentary film structured three chapters one chronologically arranged first presents classical physics links einstein second studies depth quantum physics enters string theory last reveals everything theory difficult concepts used introduced simple way daily objects although must believe without checking scientist even scientist film masterpiece fabulous technique way produced really imports story story,1
678,another attempt modern japanese directors redefine chambara genre successful varying degreesbuddhist monk vision slay legendary active demon gojoe bridge order attain enlightenment forefront buddhist thought heart movie much like kurosawas ran probably made movie interesting although nowheres near rans league stylish visual direction excellent photography keep movie mostly interesting throughout two hour eighteen minute length lead actors uniformly excellent music really good two weaknesses story fight scenes movie drags middle could fixed prudent editing fight scenes mostly filmed blurry closeups works film finale feels like cheat another recent film like tsui harks seven swords great film promised fight scenes disappointing asano really move like sword wielding demon acting great would extra traditional chambara fight scenegood movie probably find interesting expect traditional sword fights,1
679,cannot say closely film follows novel never read book since clocks six half hours good bet base covered least say certainty readers digest condensed versionthe production values high well standards bbc classic series like inspector morse sherlock holmes believe dickens london looked sounded thought lot like occasional minor lapses sportsman firing pistol percussion cap whenever took placethe acting applauded suzanne burden polite honest heroine quietly goes good cute mature way beauty compassionate nature flirtatiousness denholm elliott guardian turns burden elliott two characters good unalloyed way another former sergeant forced evil evil people another poor helpless young boyi think anyone else could written got earmarks dickens poverty tragic deaths capitalism raw generous rich guy gated home hidden parentage shadowy motives impotence outright maliciousness justice system well justice system whole chancery evidently court decided matters distribution property gather wikipedia became notoriously rigid dilatory thoroughly revamped england twice elliotts character describes curse impressive scene involves moneyscrounging creditor hounding retired soldier latters gymnasium fencing lesson sergeant masculine traditional sense male character remember dickens apoplectic money lender renter screaming threats seat sergeant turns towards one delicate exercise saber another advancement bringing closer tormentor scarletfaced old creditor shrinks back seata couple things missing often dickens stick least one two amusing lines dialog humbug law ass bleak house right title second practically weberian ideal types mr micawbers artful dodgers scrooges third atmosphere whole ethos relentlessly dismal one tribulation follows another usually money shameful peccadillo pastmy god depressing author venting spleen everything hated world knew poverty okay knew poverty one wonders chancery dickens deserve kind treatmentmaybe add watched first episode series better two ways zip direction pace little faster business jarndyce vs jarndyce explained satisfactorily right front instead lurking shadows mysterious curse plot easier follow,1
680,terms arts s turbulent era literature visual arts closing great fifty sixty year period creativity yet restarted music decade many see low point due corporate rock disco television golden age situation comedies odd couple mary tyler moore show mash family film even greater period creativity genres saw rise american auteur directors like robert altman francis ford coppola martin scorsese ashes old studio systems dominated hollywood half century directors wanted craft literate arts films masses sort staples europe since end second world war yet studios trying keep pace socially aware films sort seen since sbut unlike films s starring actors like jimmy cagney john garfield usually costarring dead end kids dealt social issues gritty realistic way realistic one could get sound stage social consciousness late s early s manifested science fiction films allowed left wing hollywood preach masses guise considered little comic strip entertainment precedent approach several flying saucer films s dealt political zeitgeist mccarthy era notably day earth stood still invasion body snatchers early s saw rod serling constantly subverting political conservatism time casting social issues science fiction settings classic sci fi television anthology show twilight zone among studio offerings time ecologically sensitive silent running george lucass first film thanks dealt consumerism group think existentialism logans run hammered away communism state control versus rights individual films references quite heavyhanded reek current arab oil crisis rampant inflation jarred strawberries cost soylent rations assorted colored foods soylent yellow soylent red new soylent green reputedly made finest undersea growth manner unlike gas rationing time scenes food riots eerie echoes oil riots many gas stations year films release scenes crowding bodies live dead lying still chilling well influential later film like escape new york obvious progeny rest script stanley r greenberg however rather pedestrian fairly standard dystopian flick fleischer cinematographer richard h kline great job filling screen interesting images sounds spice things use soft dimly lit visuals murkily filtered add stygian feel new york film almost like colorized version carl theodor dreyers vampyr light film comes artificial sources fashion faux pas film could truly seem timelessthe end film thorn sneaks processing plant human corpses made soylent green wafers chilling oddly dramaless end soylent minions hunt thorn survives long enough utter films catchphrase chief hatcher yet one know enough hatcher already coopted track record taking easy way yet fact ambiguity shows film recapitulate characters dilemmas depth many later better made films sci fi also soylent green still film worth watching,1
681,thanks jymn magon creating disneys best cartoons ever show improved much years kid like thought ripoff ducktales favorite disney thing time like grandmoffromero later though good great reading reviews decided give another chance bought dvd set watched whole pilot first day got pleasantly surprised still favorite episode although series live end disc knew going top tennerthe characters complex charming favorite got wildcat absolutely hilarious sweet boot next favorite baloo best pilot show see old jymn built show around kit cloudkicker baloo best relationship series louie jim cummings perfect job impersonating original voice rebecca made laugh pretty hard believe baloo eventually marry finallyfor heroes molly although least favorite still like think cute charactermuch better webby ducktales villains original karnage air pirates always crack kahn icecold ruthless thembrians always least amusingas said stories range hilarioustime waits bear romance red chimp nothing short touchingthe old man seaduck paradise lost fun funny exciting adventuresin search ancient blunders favorite bell klangs favorite episodes anyway talespin disneys best aside gummi bears reasons gb decent amount favorite charactercubbi ts enough wildcat end talespin remains classic bottom line th best cartoon ever,1
682,jonathan demmes directorial debut roger cormans legendary exploitation outfit new world pictures rates highly one finest chicksinchains s grindhouse classics ever grace celluloid beauteous russ meyer starlet eric vixen beyond valley dolls gavin gives robust winning performance brassy resilient new fish best persevere grimy hellish penitentiary always fabulous barbara steele offers deliciously wicked portrayal mean crippled sexually frustrated warden erotic dream slow steamy striptease front lady inmates real dilly longtime favorite s bmovie actress roberta arousers unholy rollers collins delivers hilariously raunchy endearing turn cheerfully forward foulmouthed kleptomaniac felon tells gutbusting dirty joke pinnochio lynda gold aka crystin sinclaire tobe hoopers eaten alive curtis harringtons ruby makes lively film debut uninhibited wildcat crazy alice evercuddly cheryl rainbeaux smith lovely touching reprise fragile frightened innocent role lemora childs tale supernatural although picture deliver expected ample amount coarse language nudity rape violence still means typically crass sexist piece lurid mindless filth movie effectively explores many ways men cruelly exploit women strongly asserts profeminist notion women overcome obstacles band together group bravely face misogynistic oppressors one mighty fighting force demmes zesty confidant direction comes glorious abundance astutely observed incidental details delightful moments engagingly quirky human behavior furthermore tak fujimotos vibrant cinematography john cales marvelously dolorous oddball blues score money excellent patrick wright sheriff mack uproariously awful cheaprubbermonstersuit creature feature howler track moonbeast sidesplitting bit jerky cop car stolen trio prison escapees stops gas station use bathroom lively rousing immensely enjoyable caged heat qualifies absolutely essential viewing s drivein movie fans,1
683,way lamberto bava substandard facsimilie father mario extremely overrated director anyway michele soavi substandard director dario argento mold church least one thing recommend itthe incredibly detailed art directionbut absolutely nothing else film longwinded filled onedimensional characters almost put sleep several times fine line art pretentious crap church completely worthless would better watching something else,0
684,hmmm yeah episode extremely underratedeven though lot bad writing acting parts think good wins bad love origami parts big twist end absolutely love scene michelle confronts tony actually one favorite scenes season reason people always hated reincarnation episodes yet always liked best terms writing theme really interest mei going give three star writing little consistent would give four,1
685,basically skimmed movie enough catch watch plot tell truth kind boring spots make sense reason watched movie first place see chace crawford hot movie hair kind weird still hothowever despite hot chace really make film guess plot bad really threw fact cuss like every sentence hard express anger without saying f word every timethe cussing annoying whole flashy camera shaking thing gave headacheall although plot ok found film bore dramatic cut scenes chace lol anyways worth renting unless diehard fan specific cast member like oh yeah cast hot girls hot chace best,0
686,many negative reviews stay away joe cannot stay quiet longer let injustice happen side heard yetelvis presleys movies guilty pleasure simple reason perfect films pure relaxation think watch means worry missing complex plot never proper plot start kick shoes grab beer sit back switch brains enjoy general wackiness catchy easygoing rock n roll tunes grooviest decade allin books stay away joe definitely falls bad goodcategory like appreciate trash value ultimate s camp experience bad almost surrealistic watch think cannot possibly get worse surprises imaginable ways end amazed new levels stupidity know whether laugh cry nutshell love damn amusing generation actually made films like still give though hits bottom became instant bad movie classic,0
687,say movie terrible good two days earlier watched lillies one best gay films ever seen best time watch mediocre gay flickthe story silly acting ok bad enough turn bad moments terrible stereotyping well cast eitherwould recommend movie would wasting time money understand movies like made funding spend time watching noahs arc logo instead think movie trying go never got,0
688,gave think moral lessons story provoked thought comment wife acting dialogue mediocre must confess came feeling like beaten head god god christ saviour stuff movie story line need recovering catholic christian avoid one make nauseous movie good job demonstrating thin line good citizen someone could become potential stalker focused might,0
689,understand low rating film delight people like strong suspense plot dark atmospherics tone reminiscent midnight garden good evil locale savannah acting strong amazed verisimilitude kenneth branaghs southern accent famke jansen great robert duval effective small part embeth davitz bomb great full nude scene hertoothe plot fairly standard effectively executed,1
